algorithm,simulation_id,timestamp,target_range,status,target_ppi,target_ppi_val,arriaval_distr_mean,resource_count_UnifiedResourceProfile
grid_search,sim_165,2025-10-17T15:04:38.729170Z,"[12915.0, 15785.0]",in,cycle_time,14538.14,2026.5306122448978,17
grid_search,sim_166,2025-10-17T15:04:42.439281Z,"[12915.0, 15785.0]",in,cycle_time,14573.92,2026.5306122448978,18
grid_search,sim_167,2025-10-17T15:04:46.071842Z,"[12915.0, 15785.0]",in,cycle_time,14623.74,2026.5306122448978,19
grid_search,sim_168,2025-10-17T15:04:49.784104Z,"[12915.0, 15785.0]",in,cycle_time,14544.73,2026.5306122448978,20
grid_search,sim_169,2025-10-17T15:04:53.519697Z,"[12915.0, 15785.0]",in,cycle_time,14628.34,2026.5306122448978,21
grid_search,sim_170,2025-10-17T15:04:57.084568Z,"[12915.0, 15785.0]",in,cycle_time,14560.75,2026.5306122448978,22
grid_search,sim_171,2025-10-17T15:05:00.830777Z,"[12915.0, 15785.0]",in,cycle_time,14669.45,2026.5306122448978,23
grid_search,sim_172,2025-10-17T15:05:04.537351Z,"[12915.0, 15785.0]",in,cycle_time,14439.34,2026.5306122448978,24
grid_search,sim_173,2025-10-17T15:05:08.283079Z,"[12915.0, 15785.0]",in,cycle_time,14590.44,2026.5306122448978,25
grid_search,sim_174,2025-10-17T15:05:12.005157Z,"[12915.0, 15785.0]",in,cycle_time,14612.04,2026.5306122448978,26
grid_search,sim_175,2025-10-17T15:05:16.152938Z,"[12915.0, 15785.0]",out,cycle_time,16020955.41,2314.285714285714,2
grid_search,sim_176,2025-10-17T15:05:20.287331Z,"[12915.0, 15785.0]",out,cycle_time,8190600.17,2314.285714285714,3
grid_search,sim_177,2025-10-17T15:05:24.253808Z,"[12915.0, 15785.0]",out,cycle_time,4213917.0,2314.285714285714,4
grid_search,sim_178,2025-10-17T15:05:28.031812Z,"[12915.0, 15785.0]",out,cycle_time,1854808.8,2314.285714285714,5
grid_search,sim_179,2025-10-17T15:05:31.898423Z,"[12915.0, 15785.0]",out,cycle_time,298693.14,2314.285714285714,6
grid_search,sim_180,2025-10-17T15:05:35.820301Z,"[12915.0, 15785.0]",out,cycle_time,16907.68,2314.285714285714,7
grid_search,sim_181,2025-10-17T15:05:39.686050Z,"[12915.0, 15785.0]",in,cycle_time,14880.84,2314.285714285714,8
grid_search,sim_182,2025-10-17T15:05:43.514851Z,"[12915.0, 15785.0]",in,cycle_time,14416.54,2314.285714285714,9
grid_search,sim_183,2025-10-17T15:05:47.162075Z,"[12915.0, 15785.0]",in,cycle_time,14200.91,2314.285714285714,10
grid_search,sim_184,2025-10-17T15:05:50.947496Z,"[12915.0, 15785.0]",in,cycle_time,14149.09,2314.285714285714,11
grid_search,sim_185,2025-10-17T15:05:54.759039Z,"[12915.0, 15785.0]",in,cycle_time,14185.53,2314.285714285714,12
grid_search,sim_186,2025-10-17T15:05:58.560513Z,"[12915.0, 15785.0]",in,cycle_time,14069.88,2314.285714285714,13
grid_search,sim_187,2025-10-17T15:06:02.216879Z,"[12915.0, 15785.0]",in,cycle_time,14058.02,2314.285714285714,14
grid_search,sim_188,2025-10-17T15:06:05.986333Z,"[12915.0, 15785.0]",in,cycle_time,13920.56,2314.285714285714,15
grid_search,sim_189,2025-10-17T15:06:09.762471Z,"[12915.0, 15785.0]",in,cycle_time,13910.43,2314.285714285714,16
grid_search,sim_190,2025-10-17T15:06:13.387942Z,"[12915.0, 15785.0]",in,cycle_time,14032.9,2314.285714285714,17
grid_search,sim_191,2025-10-17T15:06:17.154320Z,"[12915.0, 15785.0]",in,cycle_time,13986.64,2314.285714285714,18
grid_search,sim_192,2025-10-17T15:06:20.935582Z,"[12915.0, 15785.0]",in,cycle_time,13964.34,2314.285714285714,19
grid_search,sim_193,2025-10-17T15:06:24.568199Z,"[12915.0, 15785.0]",in,cycle_time,14003.16,2314.285714285714,20
grid_search,sim_194,2025-10-17T15:06:28.318165Z,"[12915.0, 15785.0]",in,cycle_time,13836.08,2314.285714285714,21
grid_search,sim_195,2025-10-17T15:06:32.082489Z,"[12915.0, 15785.0]",in,cycle_time,14017.28,2314.285714285714,22
grid_search,sim_196,2025-10-17T15:06:35.879423Z,"[12915.0, 15785.0]",in,cycle_time,13879.76,2314.285714285714,23
grid_search,sim_197,2025-10-17T15:06:39.489892Z,"[12915.0, 15785.0]",in,cycle_time,13912.6,2314.285714285714,24
