case_id,activity,enable_time,start_time,end_time,resource
581,Check application form completeness,2025-08-06 11:30:00.000000+00:00,2025-08-06 11:30:00.000000+00:00,2025-08-06 11:55:00.000000+00:00,UnifiedResource_9
579,Reject application,2025-08-06 11:54:10.000000+00:00,2025-08-06 11:54:10.000000+00:00,2025-08-06 12:27:30.000000+00:00,UnifiedResource_17
581,Appraise property,2025-08-06 11:55:00.000000+00:00,2025-08-06 11:55:00.000000+00:00,2025-08-06 12:25:00.000000+00:00,UnifiedResource_18
581,Check credit history,2025-08-06 11:55:00.000000+00:00,2025-08-06 11:55:00.000000+00:00,2025-08-06 12:21:40.000000+00:00,UnifiedResource_6
581,AML check,2025-08-06 11:55:00.000000+00:00,2025-08-06 11:55:00.000000+00:00,2025-08-06 12:25:00.000000+00:00,UnifiedResource_1
582,Check application form completeness,2025-08-06 12:00:00.000000+00:00,2025-08-06 12:00:00.000000+00:00,2025-08-06 12:25:00.000000+00:00,UnifiedResource_2
580,Applicant completes form,2025-08-06 12:06:40.000000+00:00,2025-08-06 12:06:40.000000+00:00,2025-08-06 12:21:40.000000+00:00,UnifiedResource_7
578,Approve loan offer,2025-08-06 12:14:10.000000+00:00,2025-08-06 12:14:10.000000+00:00,2025-08-06 12:29:10.000000+00:00,UnifiedResource_8
580,Check application form completeness,2025-08-06 12:21:40.000000+00:00,2025-08-06 12:21:40.000000+00:00,2025-08-06 12:46:40.000000+00:00,UnifiedResource_12
581,Assess loan risk,2025-08-06 12:25:00.000000+00:00,2025-08-06 12:25:00.000000+00:00,2025-08-06 12:54:10.000000+00:00,UnifiedResource_4
582,Appraise property,2025-08-06 12:25:00.000000+00:00,2025-08-06 12:25:00.000000+00:00,2025-08-06 12:55:00.000000+00:00,UnifiedResource_16
582,AML check,2025-08-06 12:25:00.000000+00:00,2025-08-06 12:25:00.000000+00:00,2025-08-06 12:55:00.000000+00:00,UnifiedResource_14
582,Check credit history,2025-08-06 12:25:00.000000+00:00,2025-08-06 12:25:00.000000+00:00,2025-08-06 12:51:40.000000+00:00,UnifiedResource_0
578,Cancel application,2025-08-06 12:29:10.000000+00:00,2025-08-06 12:29:10.000000+00:00,2025-08-06 12:49:10.000000+00:00,UnifiedResource_3
583,Check application form completeness,2025-08-06 12:30:00.000000+00:00,2025-08-06 12:30:00.000000+00:00,2025-08-06 12:55:00.000000+00:00,UnifiedResource_13
580,AML check,2025-08-06 12:46:40.000000+00:00,2025-08-06 12:46:40.000000+00:00,2025-08-06 13:16:40.000000+00:00,UnifiedResource_15
580,Appraise property,2025-08-06 12:46:40.000000+00:00,2025-08-06 12:46:40.000000+00:00,2025-08-06 13:16:40.000000+00:00,UnifiedResource_10
580,Check credit history,2025-08-06 12:46:40.000000+00:00,2025-08-06 12:46:40.000000+00:00,2025-08-06 13:13:20.000000+00:00,UnifiedResource_9
581,Reject application,2025-08-06 12:54:10.000000+00:00,2025-08-06 12:54:10.000000+00:00,2025-08-06 13:27:30.000000+00:00,UnifiedResource_11
582,Assess loan risk,2025-08-06 12:55:00.000000+00:00,2025-08-06 12:55:00.000000+00:00,2025-08-06 13:24:10.000000+00:00,UnifiedResource_5
583,Return application back to applicant,2025-08-06 12:55:00.000000+00:00,2025-08-06 12:55:00.000000+00:00,2025-08-06 13:36:40.000000+00:00,UnifiedResource_6
584,Check application form completeness,2025-08-06 13:00:00.000000+00:00,2025-08-06 13:00:00.000000+00:00,2025-08-06 13:25:00.000000+00:00,UnifiedResource_7
580,Assess loan risk,2025-08-06 13:16:40.000000+00:00,2025-08-06 13:16:40.000000+00:00,2025-08-06 13:45:50.000000+00:00,UnifiedResource_18
582,Design loan offer,2025-08-06 13:24:10.000000+00:00,2025-08-06 13:24:10.000000+00:00,2025-08-06 14:14:10.000000+00:00,UnifiedResource_1
584,AML check,2025-08-06 13:25:00.000000+00:00,2025-08-06 13:25:00.000000+00:00,2025-08-06 13:55:00.000000+00:00,UnifiedResource_2
584,Appraise property,2025-08-06 13:25:00.000000+00:00,2025-08-06 13:25:00.000000+00:00,2025-08-06 13:55:00.000000+00:00,UnifiedResource_17
584,Check credit history,2025-08-06 13:25:00.000000+00:00,2025-08-06 13:25:00.000000+00:00,2025-08-06 13:51:40.000000+00:00,UnifiedResource_8
585,Check application form completeness,2025-08-06 13:30:00.000000+00:00,2025-08-06 13:30:00.000000+00:00,2025-08-06 13:55:00.000000+00:00,UnifiedResource_12
583,Applicant completes form,2025-08-06 13:36:40.000000+00:00,2025-08-06 13:36:40.000000+00:00,2025-08-06 13:51:40.000000+00:00,UnifiedResource_3
580,Design loan offer,2025-08-06 13:45:50.000000+00:00,2025-08-06 13:45:50.000000+00:00,2025-08-06 14:35:50.000000+00:00,UnifiedResource_0
583,Check application form completeness,2025-08-06 13:51:40.000000+00:00,2025-08-06 13:51:40.000000+00:00,2025-08-06 14:16:40.000000+00:00,UnifiedResource_4
584,Assess loan risk,2025-08-06 13:55:00.000000+00:00,2025-08-06 13:55:00.000000+00:00,2025-08-06 14:24:10.000000+00:00,UnifiedResource_16
585,AML check,2025-08-06 13:55:00.000000+00:00,2025-08-06 13:55:00.000000+00:00,2025-08-06 14:25:00.000000+00:00,UnifiedResource_14
585,Check credit history,2025-08-06 13:55:00.000000+00:00,2025-08-06 13:55:00.000000+00:00,2025-08-06 14:21:40.000000+00:00,UnifiedResource_13
585,Appraise property,2025-08-06 13:55:00.000000+00:00,2025-08-06 13:55:00.000000+00:00,2025-08-06 14:25:00.000000+00:00,UnifiedResource_9
586,Check application form completeness,2025-08-06 14:00:00.000000+00:00,2025-08-06 14:00:00.000000+00:00,2025-08-06 14:25:00.000000+00:00,UnifiedResource_15
582,Approve loan offer,2025-08-06 14:14:10.000000+00:00,2025-08-06 14:14:10.000000+00:00,2025-08-06 14:29:10.000000+00:00,UnifiedResource_10
583,Appraise property,2025-08-06 14:16:40.000000+00:00,2025-08-06 14:16:40.000000+00:00,2025-08-06 14:46:40.000000+00:00,UnifiedResource_5
583,AML check,2025-08-06 14:16:40.000000+00:00,2025-08-06 14:16:40.000000+00:00,2025-08-06 14:46:40.000000+00:00,UnifiedResource_7
583,Check credit history,2025-08-06 14:16:40.000000+00:00,2025-08-06 14:16:40.000000+00:00,2025-08-06 14:43:20.000000+00:00,UnifiedResource_11
584,Design loan offer,2025-08-06 14:24:10.000000+00:00,2025-08-06 14:24:10.000000+00:00,2025-08-06 15:14:10.000000+00:00,UnifiedResource_6
585,Assess loan risk,2025-08-06 14:25:00.000000+00:00,2025-08-06 14:25:00.000000+00:00,2025-08-06 14:54:10.000000+00:00,UnifiedResource_18
586,Check credit history,2025-08-06 14:25:00.000000+00:00,2025-08-06 14:25:00.000000+00:00,2025-08-06 14:51:40.000000+00:00,UnifiedResource_8
586,AML check,2025-08-06 14:25:00.000000+00:00,2025-08-06 14:25:00.000000+00:00,2025-08-06 14:55:00.000000+00:00,UnifiedResource_3
586,Appraise property,2025-08-06 14:25:00.000000+00:00,2025-08-06 14:25:00.000000+00:00,2025-08-06 14:55:00.000000+00:00,UnifiedResource_2
582,Cancel application,2025-08-06 14:29:10.000000+00:00,2025-08-06 14:29:10.000000+00:00,2025-08-06 14:49:10.000000+00:00,UnifiedResource_17
587,Check application form completeness,2025-08-06 14:30:00.000000+00:00,2025-08-06 14:30:00.000000+00:00,2025-08-06 14:55:00.000000+00:00,UnifiedResource_12
580,Approve loan offer,2025-08-06 14:35:50.000000+00:00,2025-08-06 14:35:50.000000+00:00,2025-08-06 14:50:50.000000+00:00,UnifiedResource_1
583,Assess loan risk,2025-08-06 14:46:40.000000+00:00,2025-08-06 14:46:40.000000+00:00,2025-08-06 15:15:50.000000+00:00,UnifiedResource_4
580,Cancel application,2025-08-06 14:50:50.000000+00:00,2025-08-06 14:50:50.000000+00:00,2025-08-06 15:10:50.000000+00:00,UnifiedResource_13
585,Reject application,2025-08-06 14:54:10.000000+00:00,2025-08-06 14:54:10.000000+00:00,2025-08-06 15:27:30.000000+00:00,UnifiedResource_16
586,Assess loan risk,2025-08-06 14:55:00.000000+00:00,2025-08-06 14:55:00.000000+00:00,2025-08-06 15:24:10.000000+00:00,UnifiedResource_14
587,Appraise property,2025-08-06 14:55:00.000000+00:00,2025-08-06 14:55:00.000000+00:00,2025-08-06 15:25:00.000000+00:00,UnifiedResource_9
587,Check credit history,2025-08-06 14:55:00.000000+00:00,2025-08-06 14:55:00.000000+00:00,2025-08-06 15:21:40.000000+00:00,UnifiedResource_15
587,AML check,2025-08-06 14:55:00.000000+00:00,2025-08-06 14:55:00.000000+00:00,2025-08-06 15:25:00.000000+00:00,UnifiedResource_10
588,Check application form completeness,2025-08-06 15:00:00.000000+00:00,2025-08-06 15:00:00.000000+00:00,2025-08-06 15:25:00.000000+00:00,UnifiedResource_0
584,Approve loan offer,2025-08-06 15:14:10.000000+00:00,2025-08-06 15:14:10.000000+00:00,2025-08-06 15:29:10.000000+00:00,UnifiedResource_11
583,Reject application,2025-08-06 15:15:50.000000+00:00,2025-08-06 15:15:50.000000+00:00,2025-08-06 15:49:10.000000+00:00,UnifiedResource_5
586,Design loan offer,2025-08-06 15:24:10.000000+00:00,2025-08-06 15:24:10.000000+00:00,2025-08-06 16:14:10.000000+00:00,UnifiedResource_7
587,Assess loan risk,2025-08-06 15:25:00.000000+00:00,2025-08-06 15:25:00.000000+00:00,2025-08-06 15:54:10.000000+00:00,UnifiedResource_17
588,Check credit history,2025-08-06 15:25:00.000000+00:00,2025-08-06 15:25:00.000000+00:00,2025-08-06 15:51:40.000000+00:00,UnifiedResource_1
588,AML check,2025-08-06 15:25:00.000000+00:00,2025-08-06 15:25:00.000000+00:00,2025-08-06 15:55:00.000000+00:00,UnifiedResource_8
588,Appraise property,2025-08-06 15:25:00.000000+00:00,2025-08-06 15:25:00.000000+00:00,2025-08-06 15:55:00.000000+00:00,UnifiedResource_18
584,Approve application,2025-08-06 15:29:10.000000+00:00,2025-08-06 15:29:10.000000+00:00,2025-08-06 15:47:30.000000+00:00,UnifiedResource_3
589,Check application form completeness,2025-08-06 15:30:00.000000+00:00,2025-08-06 15:30:00.000000+00:00,2025-08-06 15:55:00.000000+00:00,UnifiedResource_2
587,Design loan offer,2025-08-06 15:54:10.000000+00:00,2025-08-06 15:54:10.000000+00:00,2025-08-06 16:44:10.000000+00:00,UnifiedResource_12
588,Assess loan risk,2025-08-06 15:55:00.000000+00:00,2025-08-06 15:55:00.000000+00:00,2025-08-06 16:24:10.000000+00:00,UnifiedResource_13
589,AML check,2025-08-06 15:55:00.000000+00:00,2025-08-06 15:55:00.000000+00:00,2025-08-06 16:25:00.000000+00:00,UnifiedResource_6
589,Appraise property,2025-08-06 15:55:00.000000+00:00,2025-08-06 15:55:00.000000+00:00,2025-08-06 16:25:00.000000+00:00,UnifiedResource_4
589,Check credit history,2025-08-06 15:55:00.000000+00:00,2025-08-06 15:55:00.000000+00:00,2025-08-06 16:21:40.000000+00:00,UnifiedResource_15
586,Approve loan offer,2025-08-06 16:14:10.000000+00:00,2025-08-06 16:14:10.000000+00:00,2025-08-06 16:29:10.000000+00:00,UnifiedResource_14
588,Reject application,2025-08-06 16:24:10.000000+00:00,2025-08-06 16:24:10.000000+00:00,2025-08-06 16:57:30.000000+00:00,UnifiedResource_9
589,Assess loan risk,2025-08-06 16:25:00.000000+00:00,2025-08-06 16:25:00.000000+00:00,2025-08-06 16:54:10.000000+00:00,UnifiedResource_10
586,Cancel application,2025-08-06 16:29:10.000000+00:00,2025-08-06 16:29:10.000000+00:00,2025-08-06 16:49:10.000000+00:00,UnifiedResource_0
587,Approve loan offer,2025-08-06 16:44:10.000000+00:00,2025-08-06 16:44:10.000000+00:00,2025-08-06 16:59:10.000000+00:00,UnifiedResource_16
589,Design loan offer,2025-08-06 16:54:10.000000+00:00,2025-08-06 16:54:10.000000+00:00,2025-08-07 09:44:10.000000+00:00,UnifiedResource_11
587,Cancel application,2025-08-06 16:59:10.000000+00:00,2025-08-06 16:59:10.000000+00:00,2025-08-07 09:19:10.000000+00:00,UnifiedResource_3
590,Check application form completeness,2025-08-07 07:00:00.000000+00:00,2025-08-07 09:00:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,UnifiedResource_5
591,Check application form completeness,2025-08-07 07:30:00.000000+00:00,2025-08-07 09:00:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,UnifiedResource_1
592,Check application form completeness,2025-08-07 08:00:00.000000+00:00,2025-08-07 09:00:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,UnifiedResource_17
593,Check application form completeness,2025-08-07 08:30:00.000000+00:00,2025-08-07 09:00:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,UnifiedResource_8
594,Check application form completeness,2025-08-07 09:00:00.000000+00:00,2025-08-07 09:00:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,UnifiedResource_18
590,AML check,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,UnifiedResource_2
590,Check credit history,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:51:40.000000+00:00,UnifiedResource_7
590,Appraise property,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,UnifiedResource_15
591,Appraise property,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,UnifiedResource_13
591,AML check,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,UnifiedResource_6
591,Check credit history,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:51:40.000000+00:00,UnifiedResource_4
592,Appraise property,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,UnifiedResource_14
592,Check credit history,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:51:40.000000+00:00,UnifiedResource_12
592,AML check,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,UnifiedResource_0
593,Check credit history,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:51:40.000000+00:00,UnifiedResource_10
593,AML check,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,UnifiedResource_9
593,Appraise property,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,UnifiedResource_16
594,Check credit history,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:51:40.000000+00:00,UnifiedResource_3
594,AML check,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,UnifiedResource_5
594,Appraise property,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:25:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,UnifiedResource_1
595,Check application form completeness,2025-08-07 09:30:00.000000+00:00,2025-08-07 09:30:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,UnifiedResource_17
589,Approve loan offer,2025-08-07 09:44:10.000000+00:00,2025-08-07 09:44:10.000000+00:00,2025-08-07 09:59:10.000000+00:00,UnifiedResource_8
590,Assess loan risk,2025-08-07 09:55:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,2025-08-07 10:24:10.000000+00:00,UnifiedResource_18
591,Assess loan risk,2025-08-07 09:55:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,2025-08-07 10:24:10.000000+00:00,UnifiedResource_11
592,Assess loan risk,2025-08-07 09:55:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,2025-08-07 10:24:10.000000+00:00,UnifiedResource_7
593,Assess loan risk,2025-08-07 09:55:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,2025-08-07 10:24:10.000000+00:00,UnifiedResource_4
594,Assess loan risk,2025-08-07 09:55:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,2025-08-07 10:24:10.000000+00:00,UnifiedResource_12
595,AML check,2025-08-07 09:55:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,2025-08-07 10:25:00.000000+00:00,UnifiedResource_10
595,Check credit history,2025-08-07 09:55:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,2025-08-07 10:21:40.000000+00:00,UnifiedResource_3
595,Appraise property,2025-08-07 09:55:00.000000+00:00,2025-08-07 09:55:00.000000+00:00,2025-08-07 10:25:00.000000+00:00,UnifiedResource_2
589,Approve application,2025-08-07 09:59:10.000000+00:00,2025-08-07 09:59:10.000000+00:00,2025-08-07 10:17:30.000000+00:00,UnifiedResource_15
596,Check application form completeness,2025-08-07 10:00:00.000000+00:00,2025-08-07 10:00:00.000000+00:00,2025-08-07 10:25:00.000000+00:00,UnifiedResource_13
590,Reject application,2025-08-07 10:24:10.000000+00:00,2025-08-07 10:24:10.000000+00:00,2025-08-07 10:57:30.000000+00:00,UnifiedResource_6
591,Reject application,2025-08-07 10:24:10.000000+00:00,2025-08-07 10:24:10.000000+00:00,2025-08-07 10:57:30.000000+00:00,UnifiedResource_14
592,Reject application,2025-08-07 10:24:10.000000+00:00,2025-08-07 10:24:10.000000+00:00,2025-08-07 10:57:30.000000+00:00,UnifiedResource_0
593,Design loan offer,2025-08-07 10:24:10.000000+00:00,2025-08-07 10:24:10.000000+00:00,2025-08-07 11:14:10.000000+00:00,UnifiedResource_9
594,Design loan offer,2025-08-07 10:24:10.000000+00:00,2025-08-07 10:24:10.000000+00:00,2025-08-07 11:14:10.000000+00:00,UnifiedResource_16
595,Assess loan risk,2025-08-07 10:25:00.000000+00:00,2025-08-07 10:25:00.000000+00:00,2025-08-07 10:54:10.000000+00:00,UnifiedResource_5
596,AML check,2025-08-07 10:25:00.000000+00:00,2025-08-07 10:25:00.000000+00:00,2025-08-07 10:55:00.000000+00:00,UnifiedResource_1
596,Check credit history,2025-08-07 10:25:00.000000+00:00,2025-08-07 10:25:00.000000+00:00,2025-08-07 10:51:40.000000+00:00,UnifiedResource_17
596,Appraise property,2025-08-07 10:25:00.000000+00:00,2025-08-07 10:25:00.000000+00:00,2025-08-07 10:55:00.000000+00:00,UnifiedResource_8
597,Check application form completeness,2025-08-07 10:30:00.000000+00:00,2025-08-07 10:30:00.000000+00:00,2025-08-07 10:55:00.000000+00:00,UnifiedResource_15
595,Reject application,2025-08-07 10:54:10.000000+00:00,2025-08-07 10:54:10.000000+00:00,2025-08-07 11:27:30.000000+00:00,UnifiedResource_3
596,Assess loan risk,2025-08-07 10:55:00.000000+00:00,2025-08-07 10:55:00.000000+00:00,2025-08-07 11:24:10.000000+00:00,UnifiedResource_18
597,Check credit history,2025-08-07 10:55:00.000000+00:00,2025-08-07 10:55:00.000000+00:00,2025-08-07 11:21:40.000000+00:00,UnifiedResource_11
597,Appraise property,2025-08-07 10:55:00.000000+00:00,2025-08-07 10:55:00.000000+00:00,2025-08-07 11:25:00.000000+00:00,UnifiedResource_7
597,AML check,2025-08-07 10:55:00.000000+00:00,2025-08-07 10:55:00.000000+00:00,2025-08-07 11:25:00.000000+00:00,UnifiedResource_4
598,Check application form completeness,2025-08-07 11:00:00.000000+00:00,2025-08-07 11:00:00.000000+00:00,2025-08-07 11:25:00.000000+00:00,UnifiedResource_12
593,Approve loan offer,2025-08-07 11:14:10.000000+00:00,2025-08-07 11:14:10.000000+00:00,2025-08-07 11:29:10.000000+00:00,UnifiedResource_10
594,Approve loan offer,2025-08-07 11:14:10.000000+00:00,2025-08-07 11:14:10.000000+00:00,2025-08-07 11:29:10.000000+00:00,UnifiedResource_2
596,Design loan offer,2025-08-07 11:24:10.000000+00:00,2025-08-07 11:24:10.000000+00:00,2025-08-07 12:14:10.000000+00:00,UnifiedResource_13
597,Assess loan risk,2025-08-07 11:25:00.000000+00:00,2025-08-07 11:25:00.000000+00:00,2025-08-07 11:54:10.000000+00:00,UnifiedResource_17
598,AML check,2025-08-07 11:25:00.000000+00:00,2025-08-07 11:25:00.000000+00:00,2025-08-07 11:55:00.000000+00:00,UnifiedResource_5
598,Check credit history,2025-08-07 11:25:00.000000+00:00,2025-08-07 11:25:00.000000+00:00,2025-08-07 11:51:40.000000+00:00,UnifiedResource_1
598,Appraise property,2025-08-07 11:25:00.000000+00:00,2025-08-07 11:25:00.000000+00:00,2025-08-07 11:55:00.000000+00:00,UnifiedResource_8
593,Cancel application,2025-08-07 11:29:10.000000+00:00,2025-08-07 11:29:10.000000+00:00,2025-08-07 11:49:10.000000+00:00,UnifiedResource_15
594,Approve application,2025-08-07 11:29:10.000000+00:00,2025-08-07 11:29:10.000000+00:00,2025-08-07 11:47:30.000000+00:00,UnifiedResource_6
599,Check application form completeness,2025-08-07 11:30:00.000000+00:00,2025-08-07 11:30:00.000000+00:00,2025-08-07 11:55:00.000000+00:00,UnifiedResource_14
597,Design loan offer,2025-08-07 11:54:10.000000+00:00,2025-08-07 11:54:10.000000+00:00,2025-08-07 12:44:10.000000+00:00,UnifiedResource_0
598,Assess loan risk,2025-08-07 11:55:00.000000+00:00,2025-08-07 11:55:00.000000+00:00,2025-08-07 12:24:10.000000+00:00,UnifiedResource_9
599,AML check,2025-08-07 11:55:00.000000+00:00,2025-08-07 11:55:00.000000+00:00,2025-08-07 12:25:00.000000+00:00,UnifiedResource_16
